Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
H0,BRA,1201,Brazil,AFG,Afghanistan,2020,Export,6,1474.365
H0,BRA,1201,Brazil,AGO,Angola,1989,Export,6,8509.481
H0,BRA,1201,Brazil,AGO,Angola,1990,Export,6,1
H0,BRA,1201,Brazil,AGO,Angola,1991,Export,6,3.587
H0,BRA,1201,Brazil,AGO,Angola,1997,Export,6,11.574
H0,BRA,1201,Brazil,AGO,Angola,2004,Export,6,25.481
H0,BRA,1201,Brazil,AGO,Angola,2005,Export,6,6.75
H0,BRA,1201,Brazil,AGO,Angola,2006,Export,6,54.746
H0,BRA,1201,Brazil,AGO,Angola,2007,Export,6,53.865
H0,BRA,1201,Brazil,AGO,Angola,2008,Export,6,154.3
H0,BRA,1201,Brazil,AGO,Angola,2009,Export,6,128.276
H0,BRA,1201,Brazil,AGO,Angola,2010,Export,6,8.443
H0,BRA,1201,Brazil,AGO,Angola,2011,Export,6,349.275
H0,BRA,1201,Brazil,AGO,Angola,2012,Export,6,152.965
H0,BRA,1201,Brazil,AGO,Angola,2013,Export,6,51.071
H0,BRA,1201,Brazil,AGO,Angola,2014,Export,6,113.311
H0,BRA,1201,Brazil,AGO,Angola,2015,Export,6,3.13
H0,BRA,1201,Brazil,AGO,Angola,2016,Export,6,97.441
H0,BRA,1201,Brazil,AGO,Angola,2017,Export,6,158.962
H0,BRA,1201,Brazil,AGO,Angola,2019,Export,6,6.473
H0,BRA,1201,Brazil,AGO,Angola,2020,Export,6,209.182
H0,BRA,1201,Brazil,AGO,Angola,2021,Export,6,670.13
H0,BRA,1201,Brazil,AIA,Anguila,1992,Export,6,1643.969
H0,BRA,1201,Brazil,ANT,Netherlands Antilles,1994,Export,6,236.089
H0,BRA,1201,Brazil,ANT,Netherlands Antilles,1996,Export,6,3749.368
H0,BRA,1201,Brazil,ARE,United Arab Emirates,2004,Export,6,36558.94
H0,BRA,1201,Brazil,ARE,United Arab Emirates,2005,Export,6,12966.624
H0,BRA,1201,Brazil,ARE,United Arab Emirates,2006,Export,6,38427.761
H0,BRA,1201,Brazil,ARE,United Arab Emirates,2007,Export,6,37324.414
H0,BRA,1201,Brazil,ARE,United Arab Emirates,2011,Export,6,33.476
H0,BRA,1201,Brazil,ARE,United Arab Emirates,2013,Export,6,14884.315
H0,BRA,1201,Brazil,ARE,United Arab Emirates,2014,Export,6,23981.037
H0,BRA,1201,Brazil,ARG,Argentina,1991,Export,6,366.959
H0,BRA,1201,Brazil,ARG,Argentina,1992,Export,6,799.545
H0,BRA,1201,Brazil,ARG,Argentina,1993,Export,6,2.3
H0,BRA,1201,Brazil,ARG,Argentina,1997,Export,6,8528.544
H0,BRA,1201,Brazil,ARG,Argentina,1998,Export,6,80.5
H0,BRA,1201,Brazil,ARG,Argentina,2000,Export,6,87.012
H0,BRA,1201,Brazil,ARG,Argentina,2002,Export,6,139.925
H0,BRA,1201,Brazil,ARG,Argentina,2003,Export,6,5409.7
H0,BRA,1201,Brazil,ARG,Argentina,2004,Export,6,4151.501
H0,BRA,1201,Brazil,ARG,Argentina,2005,Export,6,3538.879
H0,BRA,1201,Brazil,ARG,Argentina,2006,Export,6,7141.805
H0,BRA,1201,Brazil,ARG,Argentina,2008,Export,6,6.985
H0,BRA,1201,Brazil,ARG,Argentina,2009,Export,6,4613.536
H0,BRA,1201,Brazil,ARG,Argentina,2011,Export,6,0.307
H0,BRA,1201,Brazil,ARG,Argentina,2012,Export,6,846.568
H0,BRA,1201,Brazil,ARG,Argentina,2013,Export,6,623.801
H0,BRA,1201,Brazil,ARG,Argentina,2014,Export,6,1263.165
H0,BRA,1201,Brazil,ARG,Argentina,2015,Export,6,125.009
H0,BRA,1201,Brazil,ARG,Argentina,2016,Export,6,6959.277
H0,BRA,1201,Brazil,ARG,Argentina,2017,Export,6,60432.077
H0,BRA,1201,Brazil,ARG,Argentina,2018,Export,6,245864.636
H0,BRA,1201,Brazil,ARG,Argentina,2019,Export,6,119679.53
H0,BRA,1201,Brazil,ARG,Argentina,2020,Export,6,124562.437
H0,BRA,1201,Brazil,ARG,Argentina,2021,Export,6,90842.375
H0,BRA,1201,Brazil,AUS,Australia,1996,Export,6,2109.8
H0,BRA,1201,Brazil,AUS,Australia,2007,Export,6,2221.582
H0,BRA,1201,Brazil,AUS,Australia,2008,Export,6,49160.283
H0,BRA,1201,Brazil,BEL,Belgium,1999,Export,6,75582.804
H0,BRA,1201,Brazil,BEL,Belgium,2000,Export,6,58716.748
H0,BRA,1201,Brazil,BEL,Belgium,2001,Export,6,139905.231
H0,BRA,1201,Brazil,BEL,Belgium,2002,Export,6,124590.762
H0,BRA,1201,Brazil,BEL,Belgium,2003,Export,6,148140.395
H0,BRA,1201,Brazil,BEL,Belgium,2004,Export,6,38023.605
H0,BRA,1201,Brazil,BEL,Belgium,2005,Export,6,7827.252
H0,BRA,1201,Brazil,BEL,Belgium,2006,Export,6,104112.705
H0,BRA,1201,Brazil,BEL,Belgium,2007,Export,6,139106.188
H0,BRA,1201,Brazil,BEL,Belgium,2008,Export,6,70877.368
H0,BRA,1201,Brazil,BEL,Belgium,2009,Export,6,102048.552
H0,BRA,1201,Brazil,BEL,Belgium,2010,Export,6,9965.109
H0,BRA,1201,Brazil,BEL,Belgium,2011,Export,6,42040.547
H0,BRA,1201,Brazil,BEL,Belgium,2012,Export,6,26369.522
H0,BRA,1201,Brazil,BEL,Belgium,2014,Export,6,7821.502
H0,BRA,1201,Brazil,BEL,Belgium,2018,Export,6,89022.649
H0,BRA,1201,Brazil,BEL,Belgium,2019,Export,6,34.048
H0,BRA,1201,Brazil,BEL,Belgium,2020,Export,6,46950.62
H0,BRA,1201,Brazil,BEL,Belgium,2021,Export,6,32116.181
H0,BRA,1201,Brazil,BEN,Benin,2017,Export,6,108.256
H0,BRA,1201,Brazil,BGD,Bangladesh,1989,Export,6,69
H0,BRA,1201,Brazil,BGD,Bangladesh,2004,Export,6,21668.685
H0,BRA,1201,Brazil,BGD,Bangladesh,2008,Export,6,16628.299
H0,BRA,1201,Brazil,BGD,Bangladesh,2009,Export,6,52599.042
H0,BRA,1201,Brazil,BGD,Bangladesh,2010,Export,6,19017.406
H0,BRA,1201,Brazil,BGD,Bangladesh,2011,Export,6,26334.766
H0,BRA,1201,Brazil,BGD,Bangladesh,2012,Export,6,23782.799
H0,BRA,1201,Brazil,BGD,Bangladesh,2013,Export,6,20436.421
H0,BRA,1201,Brazil,BGD,Bangladesh,2014,Export,6,24128.911
H0,BRA,1201,Brazil,BGD,Bangladesh,2015,Export,6,1351.966
H0,BRA,1201,Brazil,BGD,Bangladesh,2016,Export,6,20352.866
H0,BRA,1201,Brazil,BGD,Bangladesh,2018,Export,6,31045.472
H0,BRA,1201,Brazil,BGD,Bangladesh,2019,Export,6,149483.445
H0,BRA,1201,Brazil,BGD,Bangladesh,2020,Export,6,236615.687
H0,BRA,1201,Brazil,BGD,Bangladesh,2021,Export,6,410135.883
H0,BRA,1201,Brazil,BHR,Bahrain,2014,Export,6,711.193
H0,BRA,1201,Brazil,BHR,Bahrain,2019,Export,6,0.011
H0,BRA,1201,Brazil,BHS,"Bahamas, The",1989,Export,6,5.185
H0,BRA,1201,Brazil,BHS,"Bahamas, The",1996,Export,6,527.843
H0,BRA,1201,Brazil,BHS,"Bahamas, The",2017,Export,6,5235.49
H0,BRA,1201,Brazil,BHS,"Bahamas, The",2019,Export,6,0.145
H0,BRA,1201,Brazil,BIH,Bosnia and Herzegovina,2016,Export,6,26.25
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1989,Export,6,48103.796
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1990,Export,6,50674.596
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1991,Export,6,35788.292
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1992,Export,6,64006.688
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1993,Export,6,5905.755
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1994,Export,6,23195.284
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1995,Export,6,20146.876
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1996,Export,6,6821.384
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1997,Export,6,34305.408
H0,BRA,1201,Brazil,BLX,Belgium-Luxembourg,1998,Export,6,100157.8
H0,BRA,1201,Brazil,BLZ,Belize,2001,Export,6,90.089
H0,BRA,1201,Brazil,BMU,Bermuda,1993,Export,6,1058.1
H0,BRA,1201,Brazil,BMU,Bermuda,1994,Export,6,779.718
H0,BRA,1201,Brazil,BMU,Bermuda,1996,Export,6,1039.52
H0,BRA,1201,Brazil,BOL,Bolivia,1989,Export,6,318.03
H0,BRA,1201,Brazil,BOL,Bolivia,1991,Export,6,28.66
H0,BRA,1201,Brazil,BOL,Bolivia,1992,Export,6,13.75
H0,BRA,1201,Brazil,BOL,Bolivia,1993,Export,6,4.798
H0,BRA,1201,Brazil,BOL,Bolivia,1994,Export,6,59.287
H0,BRA,1201,Brazil,BOL,Bolivia,1995,Export,6,15.252
H0,BRA,1201,Brazil,BOL,Bolivia,1996,Export,6,460.062
H0,BRA,1201,Brazil,BOL,Bolivia,1997,Export,6,9837.731
H0,BRA,1201,Brazil,BOL,Bolivia,1998,Export,6,15384.132
H0,BRA,1201,Brazil,BOL,Bolivia,1999,Export,6,13835.52
H0,BRA,1201,Brazil,BOL,Bolivia,2000,Export,6,25651.709
H0,BRA,1201,Brazil,BOL,Bolivia,2001,Export,6,24197.213
H0,BRA,1201,Brazil,BOL,Bolivia,2002,Export,6,38104.432
H0,BRA,1201,Brazil,BOL,Bolivia,2003,Export,6,32784.208
H0,BRA,1201,Brazil,BOL,Bolivia,2004,Export,6,35147.469
H0,BRA,1201,Brazil,BOL,Bolivia,2005,Export,6,23876.478
H0,BRA,1201,Brazil,BOL,Bolivia,2006,Export,6,36961.119
H0,BRA,1201,Brazil,BOL,Bolivia,2007,Export,6,35780.753
H0,BRA,1201,Brazil,BOL,Bolivia,2008,Export,6,19344.637
H0,BRA,1201,Brazil,BOL,Bolivia,2009,Export,6,6030.799
H0,BRA,1201,Brazil,BOL,Bolivia,2010,Export,6,1.605
H0,BRA,1201,Brazil,BOL,Bolivia,2011,Export,6,0.04
H0,BRA,1201,Brazil,BOL,Bolivia,2012,Export,6,5.726
H0,BRA,1201,Brazil,BOL,Bolivia,2013,Export,6,4.503
H0,BRA,1201,Brazil,BOL,Bolivia,2014,Export,6,13.565
H0,BRA,1201,Brazil,BOL,Bolivia,2015,Export,6,10.23
H0,BRA,1201,Brazil,BOL,Bolivia,2016,Export,6,15.525
H0,BRA,1201,Brazil,BOL,Bolivia,2017,Export,6,2.079
H0,BRA,1201,Brazil,BOL,Bolivia,2018,Export,6,2.782
H0,BRA,1201,Brazil,BOL,Bolivia,2019,Export,6,21.195
H0,BRA,1201,Brazil,BOL,Bolivia,2021,Export,6,0.663
H0,BRA,1201,Brazil,CAN,Canada,1994,Export,6,5
H0,BRA,1201,Brazil,CAN,Canada,2004,Export,6,147.107
H0,BRA,1201,Brazil,CAN,Canada,2005,Export,6,68.464
H0,BRA,1201,Brazil,CAN,Canada,2008,Export,6,0.187
H0,BRA,1201,Brazil,CAN,Canada,2009,Export,6,232.421
H0,BRA,1201,Brazil,CAN,Canada,2012,Export,6,0.001
H0,BRA,1201,Brazil,CAN,Canada,2021,Export,6,15644.379
H0,BRA,1201,Brazil,CHE,Switzerland,1989,Export,6,6238.832
H0,BRA,1201,Brazil,CHE,Switzerland,1990,Export,6,17229.248
H0,BRA,1201,Brazil,CHE,Switzerland,1991,Export,6,222.49
H0,BRA,1201,Brazil,CHE,Switzerland,1992,Export,6,1065.949
H0,BRA,1201,Brazil,CHE,Switzerland,1993,Export,6,1594.058
H0,BRA,1201,Brazil,CHE,Switzerland,1994,Export,6,11237.753
H0,BRA,1201,Brazil,CHE,Switzerland,1995,Export,6,781.998
H0,BRA,1201,Brazil,CHE,Switzerland,1996,Export,6,22.08
H0,BRA,1201,Brazil,CHE,Switzerland,1998,Export,6,54.625
H0,BRA,1201,Brazil,CHE,Switzerland,2000,Export,6,672.59
H0,BRA,1201,Brazil,CHE,Switzerland,2001,Export,6,16.8
H0,BRA,1201,Brazil,CHE,Switzerland,2002,Export,6,295.831
H0,BRA,1201,Brazil,CHE,Switzerland,2003,Export,6,741.615
H0,BRA,1201,Brazil,CHE,Switzerland,2004,Export,6,49.664
H0,BRA,1201,Brazil,CHE,Switzerland,2005,Export,6,0.668
H0,BRA,1201,Brazil,CHE,Switzerland,2008,Export,6,66218.783
H0,BRA,1201,Brazil,CHE,Switzerland,2009,Export,6,11497.271
H0,BRA,1201,Brazil,CHE,Switzerland,2012,Export,6,0.06
H0,BRA,1201,Brazil,CHE,Switzerland,2013,Export,6,1808.8
H0,BRA,1201,Brazil,CHE,Switzerland,2015,Export,6,0.057
H0,BRA,1201,Brazil,CHE,Switzerland,2016,Export,6,0.367
H0,BRA,1201,Brazil,CHE,Switzerland,2018,Export,6,7825.272
H0,BRA,1201,Brazil,CHE,Switzerland,2019,Export,6,2026.381
H0,BRA,1201,Brazil,CHE,Switzerland,2021,Export,6,15170.778
H0,BRA,1201,Brazil,CHL,Chile,2000,Export,6,2957.82
H0,BRA,1201,Brazil,CHL,Chile,2001,Export,6,1204.019
H0,BRA,1201,Brazil,CHL,Chile,2004,Export,6,5129
H0,BRA,1201,Brazil,CHL,Chile,2005,Export,6,4744.656
H0,BRA,1201,Brazil,CHL,Chile,2009,Export,6,0.018
H0,BRA,1201,Brazil,CHL,Chile,2012,Export,6,1.464
H0,BRA,1201,Brazil,CHL,Chile,2013,Export,6,4.57
H0,BRA,1201,Brazil,CHL,Chile,2016,Export,6,14.07
H0,BRA,1201,Brazil,CHL,Chile,2019,Export,6,0.002
H0,BRA,1201,Brazil,CHL,Chile,2020,Export,6,0.655
H0,BRA,1201,Brazil,CHL,Chile,2021,Export,6,2.836
H0,BRA,1201,Brazil,CHN,China,1989,Export,6,79.75
H0,BRA,1201,Brazil,CHN,China,1996,Export,6,4299.41
H0,BRA,1201,Brazil,CHN,China,1997,Export,6,89827.896
H0,BRA,1201,Brazil,CHN,China,1998,Export,6,221631.04
H0,BRA,1201,Brazil,CHN,China,1999,Export,6,111289.569
H0,BRA,1201,Brazil,CHN,China,2000,Export,6,337350.321
H0,BRA,1201,Brazil,CHN,China,2001,Export,6,537663.759
H0,BRA,1201,Brazil,CHN,China,2002,Export,6,823446.123
H0,BRA,1201,Brazil,CHN,China,2003,Export,6,1313073.236
H0,BRA,1201,Brazil,CHN,China,2004,Export,6,1621735.722
H0,BRA,1201,Brazil,CHN,China,2005,Export,6,1710492.943
H0,BRA,1201,Brazil,CHN,China,2006,Export,6,2428650.146
H0,BRA,1201,Brazil,CHN,China,2007,Export,6,2831860.767
H0,BRA,1201,Brazil,CHN,China,2008,Export,6,5324052.177
H0,BRA,1201,Brazil,CHN,China,2009,Export,6,6342964.92
H0,BRA,1201,Brazil,CHN,China,2010,Export,6,7133440.544
H0,BRA,1201,Brazil,CHN,China,2011,Export,6,10951902.03
H0,BRA,1201,Brazil,CHN,China,2012,Export,6,12028317.83
H0,BRA,1201,Brazil,CHN,China,2013,Export,6,17147972.47
H0,BRA,1201,Brazil,CHN,China,2014,Export,6,16615159.62
H0,BRA,1201,Brazil,CHN,China,2015,Export,6,15787785.73
H0,BRA,1201,Brazil,CHN,China,2016,Export,6,14386114.6
H0,BRA,1201,Brazil,CHN,China,2017,Export,6,20310207.68
H0,BRA,1201,Brazil,CHN,China,2018,Export,6,27233070.72
H0,BRA,1201,Brazil,CHN,China,2019,Export,6,20452339.45
H0,BRA,1201,Brazil,CHN,China,2020,Export,6,20903176.75
H0,BRA,1201,Brazil,CHN,China,2021,Export,6,27208101.3
H0,BRA,1201,Brazil,CIV,Cote d'Ivoire,1989,Export,6,5736.304
H0,BRA,1201,Brazil,CIV,Cote d'Ivoire,2009,Export,6,22
H0,BRA,1201,Brazil,CIV,Cote d'Ivoire,2010,Export,6,12.8
H0,BRA,1201,Brazil,CMR,Cameroon,1989,Export,6,2.575
H0,BRA,1201,Brazil,CMR,Cameroon,2013,Export,6,26.63
H0,BRA,1201,Brazil,COG,"Congo, Rep.",2002,Export,6,7.02
H0,BRA,1201,Brazil,COG,"Congo, Rep.",2011,Export,6,3.146
H0,BRA,1201,Brazil,COG,"Congo, Rep.",2012,Export,6,6.505
H0,BRA,1201,Brazil,COG,"Congo, Rep.",2016,Export,6,4.565
H0,BRA,1201,Brazil,COL,Colombia,1997,Export,6,2238.729
H0,BRA,1201,Brazil,COL,Colombia,1998,Export,6,875
H0,BRA,1201,Brazil,COL,Colombia,2000,Export,6,1894.755
H0,BRA,1201,Brazil,COL,Colombia,2004,Export,6,2506.385
H0,BRA,1201,Brazil,COL,Colombia,2005,Export,6,4790.549
H0,BRA,1201,Brazil,COL,Colombia,2008,Export,6,1551.703
H0,BRA,1201,Brazil,COL,Colombia,2009,Export,6,2754.166
H0,BRA,1201,Brazil,COL,Colombia,2010,Export,6,26.35
H0,BRA,1201,Brazil,COL,Colombia,2011,Export,6,22.664
H0,BRA,1201,Brazil,COL,Colombia,2012,Export,6,2626.204
H0,BRA,1201,Brazil,COL,Colombia,2013,Export,6,0.608
H0,BRA,1201,Brazil,COL,Colombia,2016,Export,6,10.358
H0,BRA,1201,Brazil,COL,Colombia,2017,Export,6,8726.637
H0,BRA,1201,Brazil,COL,Colombia,2019,Export,6,1.385
H0,BRA,1201,Brazil,COL,Colombia,2020,Export,6,6.597
H0,BRA,1201,Brazil,COL,Colombia,2021,Export,6,524.843
H0,BRA,1201,Brazil,CPV,Cape Verde,2009,Export,6,0.173
H0,BRA,1201,Brazil,CPV,Cape Verde,2010,Export,6,0.661
H0,BRA,1201,Brazil,CPV,Cape Verde,2011,Export,6,0.99
H0,BRA,1201,Brazil,CPV,Cape Verde,2013,Export,6,0.32
H0,BRA,1201,Brazil,CRI,Costa Rica,1997,Export,6,3848.742
H0,BRA,1201,Brazil,CRI,Costa Rica,1998,Export,6,2059.199
H0,BRA,1201,Brazil,CRI,Costa Rica,2004,Export,6,5175.66
H0,BRA,1201,Brazil,CUB,Cuba,1991,Export,6,12.062
H0,BRA,1201,Brazil,CUB,Cuba,1992,Export,6,32.701
H0,BRA,1201,Brazil,CUB,Cuba,1994,Export,6,271.139
H0,BRA,1201,Brazil,CUB,Cuba,1995,Export,6,1180.199
H0,BRA,1201,Brazil,CUB,Cuba,1996,Export,6,939.499
H0,BRA,1201,Brazil,CUB,Cuba,1997,Export,6,3261.553
H0,BRA,1201,Brazil,CUB,Cuba,1998,Export,6,2606.854
H0,BRA,1201,Brazil,CUB,Cuba,1999,Export,6,3905.665
H0,BRA,1201,Brazil,CUB,Cuba,2000,Export,6,2782.201
H0,BRA,1201,Brazil,CUB,Cuba,2001,Export,6,6006.2
H0,BRA,1201,Brazil,CUB,Cuba,2002,Export,6,800.098
H0,BRA,1201,Brazil,CUB,Cuba,2003,Export,6,46.2
H0,BRA,1201,Brazil,CUB,Cuba,2005,Export,6,7756.278
H0,BRA,1201,Brazil,CUB,Cuba,2006,Export,6,104.73
H0,BRA,1201,Brazil,CUB,Cuba,2008,Export,6,89.586
H0,BRA,1201,Brazil,CUB,Cuba,2009,Export,6,108
H0,BRA,1201,Brazil,CUB,Cuba,2011,Export,6,13080.027
H0,BRA,1201,Brazil,CUB,Cuba,2012,Export,6,10303.086
H0,BRA,1201,Brazil,CUB,Cuba,2013,Export,6,107.496
H0,BRA,1201,Brazil,CUB,Cuba,2015,Export,6,102.436
H0,BRA,1201,Brazil,CUW,Curaçao,2011,Export,6,446.716
H0,BRA,1201,Brazil,CYM,Cayman Islands,1993,Export,6,636.689
H0,BRA,1201,Brazil,CYM,Cayman Islands,1995,Export,6,1490.58
H0,BRA,1201,Brazil,CYM,Cayman Islands,1996,Export,6,11420.1
H0,BRA,1201,Brazil,CYM,Cayman Islands,1997,Export,6,118.908
H0,BRA,1201,Brazil,CYM,Cayman Islands,1999,Export,6,174.539
H0,BRA,1201,Brazil,CYM,Cayman Islands,2002,Export,6,17166.568
H0,BRA,1201,Brazil,CYM,Cayman Islands,2003,Export,6,1660.514
H0,BRA,1201,Brazil,CYM,Cayman Islands,2008,Export,6,24500.441
H0,BRA,1201,Brazil,CYM,Cayman Islands,2011,Export,6,137.595
H0,BRA,1201,Brazil,CYM,Cayman Islands,2014,Export,6,550
H0,BRA,1201,Brazil,CYM,Cayman Islands,2018,Export,6,825.074
H0,BRA,1201,Brazil,CYM,Cayman Islands,2021,Export,6,635.7
H0,BRA,1201,Brazil,CYP,Cyprus,2020,Export,6,0.013
H0,BRA,1201,Brazil,DEU,Germany,1989,Export,6,84975.064
H0,BRA,1201,Brazil,DEU,Germany,1990,Export,6,42090.52
H0,BRA,1201,Brazil,DEU,Germany,1991,Export,6,33185.69
H0,BRA,1201,Brazil,DEU,Germany,1992,Export,6,58329.18
H0,BRA,1201,Brazil,DEU,Germany,1993,Export,6,38928.968
H0,BRA,1201,Brazil,DEU,Germany,1994,Export,6,107308.328
H0,BRA,1201,Brazil,DEU,Germany,1995,Export,6,45032.228
H0,BRA,1201,Brazil,DEU,Germany,1996,Export,6,57532.104
H0,BRA,1201,Brazil,DEU,Germany,1997,Export,6,128282.288
H0,BRA,1201,Brazil,DEU,Germany,1998,Export,6,257635.76
H0,BRA,1201,Brazil,DEU,Germany,1999,Export,6,155365.282
H0,BRA,1201,Brazil,DEU,Germany,2000,Export,6,201073.269
H0,BRA,1201,Brazil,DEU,Germany,2001,Export,6,279417.59
H0,BRA,1201,Brazil,DEU,Germany,2002,Export,6,307517.289
H0,BRA,1201,Brazil,DEU,Germany,2003,Export,6,493473.175
H0,BRA,1201,Brazil,DEU,Germany,2004,Export,6,498238.872
H0,BRA,1201,Brazil,DEU,Germany,2005,Export,6,224313.964
H0,BRA,1201,Brazil,DEU,Germany,2006,Export,6,242608.417
H0,BRA,1201,Brazil,DEU,Germany,2007,Export,6,117481.674
H0,BRA,1201,Brazil,DEU,Germany,2008,Export,6,475641.419
H0,BRA,1201,Brazil,DEU,Germany,2009,Export,6,453783.308
H0,BRA,1201,Brazil,DEU,Germany,2010,Export,6,134550.576
H0,BRA,1201,Brazil,DEU,Germany,2011,Export,6,189031.775
H0,BRA,1201,Brazil,DEU,Germany,2012,Export,6,284638.122
H0,BRA,1201,Brazil,DEU,Germany,2013,Export,6,167631.082
H0,BRA,1201,Brazil,DEU,Germany,2014,Export,6,327154.918
H0,BRA,1201,Brazil,DEU,Germany,2015,Export,6,176189.427
H0,BRA,1201,Brazil,DEU,Germany,2016,Export,6,272150.52
H0,BRA,1201,Brazil,DEU,Germany,2017,Export,6,20565.312
H0,BRA,1201,Brazil,DEU,Germany,2018,Export,6,93989.199
H0,BRA,1201,Brazil,DEU,Germany,2019,Export,6,20256.834
H0,BRA,1201,Brazil,DEU,Germany,2020,Export,6,11052.832
H0,BRA,1201,Brazil,DEU,Germany,2021,Export,6,548.964
H0,BRA,1201,Brazil,DNK,Denmark,1998,Export,6,3193.778
H0,BRA,1201,Brazil,DNK,Denmark,1999,Export,6,1511.58
H0,BRA,1201,Brazil,DNK,Denmark,2000,Export,6,24
H0,BRA,1201,Brazil,DNK,Denmark,2001,Export,6,61.138
H0,BRA,1201,Brazil,DNK,Denmark,2002,Export,6,1053.52
H0,BRA,1201,Brazil,DNK,Denmark,2003,Export,6,5554.963
H0,BRA,1201,Brazil,DNK,Denmark,2007,Export,6,21.442
H0,BRA,1201,Brazil,DNK,Denmark,2008,Export,6,13738.059
H0,BRA,1201,Brazil,DNK,Denmark,2009,Export,6,4710.101
H0,BRA,1201,Brazil,DNK,Denmark,2010,Export,6,4942.084
H0,BRA,1201,Brazil,DNK,Denmark,2014,Export,6,2252.018
H0,BRA,1201,Brazil,DNK,Denmark,2019,Export,6,0.028
H0,BRA,1201,Brazil,DNK,Denmark,2021,Export,6,0.007
H0,BRA,1201,Brazil,DOM,Dominican Republic,1998,Export,6,44.061
H0,BRA,1201,Brazil,DOM,Dominican Republic,2000,Export,6,6.446
H0,BRA,1201,Brazil,DOM,Dominican Republic,2019,Export,6,1904.288
H0,BRA,1201,Brazil,DZA,Algeria,2004,Export,6,31.585
H0,BRA,1201,Brazil,DZA,Algeria,2008,Export,6,1665.326
H0,BRA,1201,Brazil,DZA,Algeria,2012,Export,6,15.628
H0,BRA,1201,Brazil,DZA,Algeria,2013,Export,6,17.489
H0,BRA,1201,Brazil,DZA,Algeria,2016,Export,6,23.916
H0,BRA,1201,Brazil,DZA,Algeria,2018,Export,6,14.175
H0,BRA,1201,Brazil,DZA,Algeria,2019,Export,6,207.569
H0,BRA,1201,Brazil,DZA,Algeria,2020,Export,6,119028.358
H0,BRA,1201,Brazil,DZA,Algeria,2021,Export,6,275995.562
